Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,My Rating (%),Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Read Count,Owned Copies,Year Read,Years on List,Lit Publisher Flag,Genre/Commercial Publisher Flag,Critical Signal Proxy,Amazon Consumer Signal Proxy,Author Books Read,Author Avg Rating,Author Best Rating,Author Known Flag,Author 4+ Rate,Author 5★ Rate,Author Tier,Predicted 4+ Probability,Predicted 5★ Probability,Distinctiveness Score,Momentum Score,Repetition Risk,Critical_Reception,Crowd_Divergence,Master Decision Score,Suggested Bucket,User Action,User Notes,Decision Bucket %,Is_4Plus,Is_5Star,Key,Legacy Decision Score (Model 1 — do not reference),Legacy Tag-Adjusted Score (v4 — superseded),R1_Slow,R2_Repetitive,R3_VibeClash,R4_HighConcept,R5_Dense,R6_WeakWriting,R7_SeriesFatigue,P1_Distinctive,P2_Propulsive,P3_Emotional,P4_Clever,P5_Structure,P6_Voice,V1_Speculative,V2_Dark,V3_Romantic,V4_PlotDriven,V5_Atmospheric,V6_ShortOrStandalone,Risk_Score,Reward_Score,G0_Genre,G1_Subgenre
208841368,"Emily Wilde's Compendium of Lost Tales (Emily Wilde, #3)",Heather Fawcett,"Fawcett, Heather",,0356519198,9780356519197,0,,4.09,Orbit,Hardcover,368,2025,2025,,2024-12-31 0:00:00,"cut, r3-vibeclash, r4-highconcept, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v5-atmospheric",to-read (#380),to-read,0,0,,1.23,0,1,0,2,,,,0,,,0,0.6391029412,0.5330330882,2,1,0,0,0,56.85%,Cut,Cut,,0.95,0,0,"emily wilde's compendium of lost tales (emily wilde, #3)|heather fawcett",0.9607281985,0.633,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0.18,0.6,,
59807954,Other Birds,Sarah Addison Allen,"Allen, Sarah Addison",,1250019869,9781250019868,3,0.6,4.01,St. Martin's Press,Hardcover,290,2022,2022,2022-11-26 0:00:00,2022-10-18 0:00:00,"r3-vibeclash, r6-weakwriting, p1-distinctive, p3-emotional, p5-structure, v2-dark, v3-romantic, v5-atmospheric, g0-fantasy, g1-magical-realism",,read,1,0,2022,3.44,0,1,0,2,1,3,3,1,0,0,0,0.5831029412,0.4730330882,1,1,0,1,0,56.80%,Cut,,,0.95,0,0,other birds|sarah addison allen,0.9550081985,0.4134,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0.2,0.35,Fantasy,Magical Realism
61111246,Victory City,Salman Rushdie,"Rushdie, Salman",,0593243390,9780593243398,0,,3.76,Random House,Hardcover,336,2023,2023,,2023-01-04 0:00:00,"cut, r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic",to-read (#309),to-read,0,0,,3.22,0,0,0,0,,,,0,,,0,0.4081029412,0.2855330882,2,1,0,2,0,56.75%,Cut,Cut,,0.65,0,0,victory city|salman rushdie,0.6671331985,0.2996,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0.05,0.6,,
20697435,The Book of Strange New Things,Michel Faber,"Faber, Michel",,055341884X,9780553418842,4,0.8,3.66,Hogarth,Hardcover,500,2014,2014,2014-10-24 0:00:00,2014-10-07 0:00:00,"r3-vibeclash, p3-emotional, p5-structure, v2-dark, v3-romantic, g0-science-fiction, g1-speculative",,read,1,0,2014,11.47,1,0,2,0,2,4,4,1,1,0,1,0.5553676471,0.1002132353,2,1,0,1,0,56.72%,Cut,,,0.55,1,0,the book of strange new things|michel faber,0.5593821324,0.1542,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0.35,Science Fiction,Speculative
23129410,"Welcome to Night Vale (Welcome to Night Vale, #1)",Joseph Fink,"Fink, Joseph",Jeffrey Cranor,0062351427,9780062351425,0,,3.82,Harper Perennial,Hardcover,401,2015,2015,,2015-12-25 0:00:00,"cut, r3-vibeclash, r6-weakwriting, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric",to-read (#56),to-read,0,0,,10.25,1,0,2,0,,,,0,,,0,0.4501029412,0.3305330882,2,1,0,1,0,56.65%,Cut,Cut,,0.7,0,0,"welcome to night vale (welcome to night vale, #1)|joseph fink",0.7389231985,0.3305,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0.08,0.6,,
10950924,The Dovekeepers,Alice Hoffman,"Hoffman, Alice",,145161747X,9781451617474,4,0.8,4.07,Simon and Schuster,Hardcover,504,2011,2011,,2012-08-03 0:00:00,"r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, g0-historical-fiction, g1-literary-historical",,read,1,0,,13.64,0,0,1,0,2,3,4,1,0.5,0,0,0.5603676471,0.2642132353,2,1,0,1,0,56.35%,Cut,,,0.9,1,0,the dovekeepers|alice hoffman,0.9471521324,0.3392,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0.05,0.5,Historical Fiction,Literary Historical
12700306,"Tricked (The Iron Druid Chronicles, #4)",Kevin Hearne,"Hearne, Kevin",,0345533623,9780345533623,3,0.6,4.25,Random House Publishing Group,Mass Market Paperback,341,2012,2012,2012-09-06 0:00:00,2012-08-31 0:00:00,"r4-highconcept, p2-propulsive, p4-clever, p6-voice, v2-dark, v3-romantic, v6-shortorstandalone, g0-fantasy, g1-urban-fantasy",,read,1,0,2012,13.57,0,0,1,3,5,3.4,4,1,0.4,0,0,0.6103676471,0.3362132353,1,1,0,0,0,56.25%,Cut,,,0.95,0,0,"tricked (the iron druid chronicles, #4)|kevin hearne",0.9528121324,0.2585,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0.38,0.45,Fantasy,Urban Fantasy
209192695,The City and Its Uncertain Walls,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,0593801970,9780593801970,0,,3.75,Knopf,Hardcover,449,2024,2023,,2024-11-03 0:00:00,"cut, r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v5-atmospheric",to-read (#360),to-read,0,0,,1.39,1,0,2,0,,,,0,,,0,0.4011029412,0.2780330882,2,1,0,2,0,56.22%,Cut,Cut,,0.65,0,0,the city and its uncertain walls|haruki murakami,0.6551681985,0.2196,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0.05,0.6,,
36470806,Confessions of the Fox,Jordy Rosenberg,"Rosenberg, Jordy",,039959227X,9780399592270,0,,3.77,One World,Hardcover,352,2018,2018,,2018-05-30 0:00:00,"cut, r3-vibeclash, r6-weakwriting, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v4-plotdriven, v5-atmospheric",to-read (#146),to-read,0,0,,7.82,1,0,2,0,,,,0,,,0,0.4151029412,0.2930330882,1,1,0,2,0,56.19%,Cut,Cut,,0.65,0,0,confessions of the fox|jordy rosenberg,0.6790981985,0.3061,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0.13,0.6,,
195791479,The Stardust Grail,Yume Kitasei,"Kitasei, Yume",,1250875374,9781250875372,0,,3.66,Flatiron Books,Hardcover,312,2024,2024,,2024-06-29 0:00:00,"cut, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v6-shortorstandalone",to-read (#355),to-read,0,0,,1.74,0,0,0,0,,,,0,,,0,0.3381029412,0.2105330882,2,1,0,1,0,55.95%,Cut,Cut,,0.5,0,0,the stardust grail|yume kitasei,0.5474831985,0.2105,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0.7,,
60127667,"Daughter of Darkness (Viridian Deep, #2)",Terry Brooks,"Brooks, Terry",,0593357418,9780593357415,0,,4.04,Del Rey Books,Hardcover,352,2022,2022,,2022-09-24 0:00:00,"cut, r4-highconcept, p4-clever, p5-structure, v3-romantic, v4-plotdriven, v6-shortorstandalone",to-read (#300),to-read,0,0,,3.5,0,1,0,2,,,,0,,,0,0.6041029412,0.4955330882,1,1,0,0,0,55.93%,Cut,Cut,,0.95,0,0,"daughter of darkness (viridian deep, #2)|terry brooks",0.9571531985,0.4331,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0.18,0.5,,
29502206,"Pantomime (Micah Grey, #1)",L.R.  Lam,"Lam, L.R.",,1509807772,9781509807772,0,,3.91,Tor,Paperback,386,2016,2013,,2017-04-23 0:00:00,"cut, r3-vibeclash, p3-emotional, p5-structure, v2-dark, v3-romantic",to-read (#89),to-read,0,0,,8.92,0,1,0,2,,,,0,,,0,0.5131029412,0.3980330882,1,1,0,1,0,55.68%,Cut,Cut,,0.8,0,0,"pantomime (micah grey, #1)|l.r. lam",0.8466081985,0.3479,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0.35,,
50659467,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,1635575567,9781635575569,3,0.6,4.15,Bloomsbury Publishing,Paperback,419,2020,2015,2024-08-01 0:00:00,2024-05-16 0:00:00,"r3-vibeclash, p1-distinctive, p4-clever, p5-structure, v3-romantic, v4-plotdriven, v5-atmospheric, g0-fantasy, g1-romantic-fantasy",italy (#7),read,1,0,2024,1.86,0,0,1,3,14,4,5,1,0.6875,0.1875,0,0.6753676471,0.3899632353,1,2,0,0,0,55.64%,Cut,,,0.95,0,0,"a court of thorns and roses (a court of thorns and roses, #1)|sarah j. maas",0.9589746324,0.4172,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0.12,0.5,Fantasy,Romantic Fantasy
61102615,Stone Blind,Natalie Haynes,"Haynes, Natalie",,0063258390,9780063258396,0,,3.78,Harper,Hardcover,373,2023,2022,,2023-01-04 0:00:00,"cut, r3-vibeclash, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven",to-read (#314),to-read,0,0,,3.22,0,0,0,0,,,,0,,,0,0.4221029412,0.3005330882,1,1,0,1,0,55.51%,Cut,Cut,,0.65,0,0,stone blind|natalie haynes,0.6910631985,0.2627,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0.6,,
32735037,"An Unkindness of Magicians (The Unseen World, #1)",Kat Howard,"Howard, Kat",,1481451219,9781481451215,0,,3.72,Saga Press,ebook,352,2017,2017,,2017-07-11 0:00:00,"cut, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone",to-read (#100),to-read,0,0,,8.71,0,1,0,0,,,,0,,,0,0.3801029412,0.2555330882,2,1,0,1,0,55.50%,Cut,Cut,,0.6,0,0,"an unkindness of magicians (the unseen world, #1)|kat howard",0.6192731985,0.2555,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.6,,
38530939,The Clockmaker's Daughter,Kate Morton,"Morton, Kate",,1451649398,9781451649390,0,,3.75,Atria Books,Hardcover,485,2018,2018,,2018-10-11 0:00:00,"cut, r3-vibeclash, p5-structure, v1-speculative, v5-atmospheric, v6-shortorstandalone",to-read (#166),to-read,0,0,,7.46,0,1,0,0,1,4,4,1,1,0,0,0.4011029412,0.2780330882,2,1,0,1,0,55.49%,Cut,Cut,,0.65,0,0,the clockmaker's daughter|kate morton,0.6551681985,0.278,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0.4,,
43702814,"Tuesday Mooney Talks To Ghosts: A Mystery Adventure of Puzzles, Humor, and the Courage to Face Your Ghosts",Kate Racculia,"Racculia, Kate",,0358025400,9780358025405,0,0,3.85,Harper Perennial,Kindle Edition,368,2019,2019,2025-11-24 0:00:00,2025-10-18 0:00:00,"r3-vibeclash, r6-weakwriting, p3-emotional, p5-structure, p6-voice, v2-dark, v6-shortorstandalone, g0-mystery, g1-cozy-mystery",,read,1,0,2025,0.44,1,0,2,0,,,,0,0,0,0,0.4711029412,0.3530330882,2,0,0,1,0,55.35%,Cut,,,0.75,0,0,"tuesday mooney talks to ghosts: a mystery adventure of puzzles, humor, and the courage to face your ghosts|kate racculia",0.7748181985,0.413,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0.08,0.45,Mystery,Cozy Mystery
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,"Eggers, Dave",,0375725784,9780375725784,0,,3.69,Vintage,Paperback,530,2001,2000,,2013-01-22 0:00:00,"cut, r3-vibeclash, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v4-plotdriven",to-read (#39),to-read,0,0,,13.17,1,0,2,0,,,,0,,,0,0.3591029412,0.2330330882,1,1,0,2,0,55.20%,Cut,Cut,,0.55,0,0,a heartbreaking work of staggering genius|dave eggers,0.5833781985,0.2341,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.6,,
44671653,From the Shadows,Juan José Millás,"Millás, Juan José","Thomas Bunstead, Daniel Hahn",1942658664,9781942658665,0,,3.75,Bellevue Literary Press,Paperback,208,2019,2016,,2019-10-28 0:00:00,"cut, r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven",to-read (#204),to-read,0,0,,6.41,0,0,0,0,,,,0,,,0,0.4011029412,0.2780330882,2,2,0,1,0,55.17%,Cut,Cut,,0.65,0,0,from the shadows|juan josé millás,0.6551681985,0.278,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0.05,0.6,,
32740062,Watch Me Disappear,Janelle Brown,"Brown, Janelle",,0812989465,9780812989465,0,,3.67,Spiegel & Grau,Hardcover,358,2017,2017,,2017-07-18 0:00:00,"cut, p3-emotional, p4-clever, p5-structure, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone",to-read (#101),to-read,0,0,,8.69,0,0,0,0,,,,0,,,0,0.3451029412,0.2180330882,1,1,0,1,0,55.12%,Cut,Cut,,0.55,0,0,watch me disappear|janelle brown,0.5594481985,0.1906,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0.75,,
10967,"The Fiery Cross (Outlander, #5)",Diana Gabaldon,"Gabaldon, Diana",,0440221668,9780440221661,4,0.8,4.26,Dell,Mass Market Paperback,1443,2005,2001,,2012-08-03 0:00:00,"r3-vibeclash, r7-seriesfatigue, p2-propulsive, p5-structure, v2-dark, v3-romantic, v5-atmospheric, g0-historical-fiction, g1-literary-historical",,read,1,0,,13.64,0,0,1,2,8,4.5,5,1,0.8888888889,0.4444444444,1,0.8109232026,0.5624354575,2,1,0,0,0,54.85%,Cut,,,0.95,1,0,"the fiery cross (outlander, #5)|diana gabaldon",0.9736376879,0.6511,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0.25,0.35,Historical Fiction,Literary Historical
6718608,Juliet,Anne Fortier,"Fortier, Anne",,0345516109,9780345516107,3,0.6,3.92,Ballantine Books,Hardcover,447,2010,2010,,2012-08-03 0:00:00,"r3-vibeclash, r6-weakwriting, p3-emotional, p5-structure, v1-speculative, v5-atmospheric, v6-shortorstandalone, g0-historical-fiction, g1-literary-historical",,read,1,0,,13.64,0,1,0,2,1,3,3,1,0,0,0,0.5201029412,0.4055330882,1,1,0,0,0,54.84%,Cut,,,0.85,0,0,juliet|anne fortier,0.8585731985,0.3544,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0.08,0.4,Historical Fiction,Literary Historical
13584309,Ratlines,Stuart Neville,"Neville, Stuart",,1616952040,9781616952044,0,,3.71,Soho Crime,Hardcover,354,2013,,,2013-01-18 0:00:00,"cut, p3-emotional, p4-clever, p5-structure, v2-dark, v4-plotdriven, v6-shortorstandalone","to-read (#17), sitting-on-my-desk (#9)",to-read,0,0,,13.18,0,0,0,0,,,,0,,,0,0.3731029412,0.2480330882,1,1,0,1,0,54.82%,Cut,Cut,,0.6,0,0,ratlines|stuart neville,0.6073081985,0.2168,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0.6,,
197363933,"The Games Gods Play (The Crucible, #1)",Abigail Owen,"Owen, Abigail",,1649376561,9781649376565,0,,4.14,Entangled: Red Tower Books,Hardcover,509,2024,2024,,2024-10-26 0:00:00,"r3-vibeclash, r6-weakwriting, p3-emotional, v3-romantic, v4-plotdriven, v5-atmospheric, g0-fantasy, g1-epic-fantasy",did-not-finish (#2),did-not-finish,2,0,,1.41,0,1,0,3,,,,0,,,0,0.6741029412,0.5705330882,1,1,0,0,0,54.78%,Cut,,,0.95,0,0,"the games gods play (the crucible, #1)|abigail owen",0.9643031985,0.5586,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.08,0,Fantasy,Epic Fantasy
55115173,"From Little Tokyo, with Love",Sarah Kuhn,"Kuhn, Sarah",,0593327489,9780593327487,0,,3.66,Viking Books for Young Readers,Hardcover,432,2021,2021,,2021-03-04 0:00:00,"cut, r5-dense, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v5-atmospheric",to-read (#244),to-read,0,0,,5.06,1,0,2,0,,,,0,,,0,0.3381029412,0.2105330882,1,1,0,1,0,54.61%,Cut,Cut,,0.5,0,0,"from little tokyo, with love|sarah kuhn",0.5474831985,0.184,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0.12,0.7,,
211479192,Water Moon,Samantha Sotto Yambao,"Yambao, Samantha Sotto",,0593724992,9780593724996,0,,3.78,Del Rey,Hardcover,374,2025,2025,,2024-12-31 0:00:00,"cut, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v5-atmospheric",to-read (#371),to-read,0,0,,1.23,0,1,0,0,,,,0,,,0,0.4221029412,0.3005330882,2,1,0,0,0,54.55%,Cut,Cut,,0.65,0,0,water moon|samantha sotto yambao,0.6910631985,0.3005,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0.6,,
13636400,"The Bone Season (The Bone Season, #1)",Samantha Shannon,"Shannon, Samantha",,1408836424,9781408836422,4,0.8,3.84,Bloomsbury Publishing,Hardcover,466,2013,2013,2013-06-18 0:00:00,2013-04-30 0:00:00,"r3-vibeclash, r6-weakwriting, r7-seriesfatigue, p3-emotional, p5-structure, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-urban-fantasy",,read,1,0,2013,12.9,0,0,0,0,2,4,4,1,1,0,1,0.6453676471,0.1722132353,2,1,0,1,0,54.44%,Cut,,,0.75,1,0,"the bone season (the bone season, #1)|samantha shannon",0.7703421324,0.2472,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0.13,0.35,Fantasy,Urban Fantasy
54102727,Siren Queen,Nghi Vo,"Vo, Nghi",,1250788854,9781250788856,0,,3.67,Tor.com,Kindle Edition,281,2022,2022,,2022-12-22 0:00:00,"cut, r3-vibeclash, r6-weakwriting, p3-emotional, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven",to-read (#302),to-read,0,0,,3.26,0,1,0,1,,,,0,,,0,0.3451029412,0.2180330882,1,2,0,2,0,54.35%,Cut,Cut,,0.55,0,0,siren queen|nghi vo,0.5594481985,0.218,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0.08,0.45,,
42201962,The Deep,Rivers Solomon,"Solomon, Rivers","Daveed Diggs, William Hutson, Jonathan Snipes",1534439862,9781534439863,0,,3.77,S&S/Saga Press,Hardcover,166,2019,2019,,2019-11-25 0:00:00,"cut, r3-vibeclash, r6-weakwriting, p3-emotional, p5-structure, v1-speculative, v2-dark, v3-romantic, v4-plotdriven",to-read (#208),to-read,0,0,,6.33,0,1,0,1,,,,0,,,0,0.4151029412,0.2930330882,1,1,0,2,0,54.32%,Cut,Cut,,0.65,0,0,the deep|rivers solomon,0.6790981985,0.2561,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0.08,0.5,,
126192,"Mythago Wood (Mythago Wood, #1)",Robert Holdstock,"Holdstock, Robert",,0765307294,9780765307293,0,,3.76,Orb Books,Paperback,332,2003,1984,,2015-10-28 0:00:00,"cut, r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, v2-dark, v3-romantic, v4-plotdriven",to-read (#51),to-read,0,0,,10.41,0,0,0,0,,,,0,,,0,0.4081029412,0.2855330882,1,1,0,3,0,54.25%,Cut,Cut,,0.65,0,0,"mythago wood (mythago wood, #1)|robert holdstock",0.6671331985,0.2996,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0.05,0.35,,
21031,When Nietzsche Wept,Irvin D. Yalom,"Yalom, Irvin D.",,0060748125,9780060748128,2,0.4,4.36,Harper Perennial,Paperback,310,2003,1992,,2012-08-03 0:00:00,"r3-vibeclash, r5-dense, r6-weakwriting, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v4-plotdriven, g0-historical-fiction, g1-literary-historical",,read,1,0,,13.64,1,0,3,3,2,3,4,1,0.5,0,0,0.7053676471,0.3802132353,1,0,0,1,0,53.56%,Cut,,,0.95,0,0,when nietzsche wept|irvin d. yalom,0.9607821324,0.4683,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.25,0.35,Historical Fiction,Literary Historical
59559145,Spells for Forgetting,Adrienne Young,"Young, Adrienne",,0593358511,9780593358511,0,,3.85,Delacorte Press,Hardcover,351,2022,2022,,2022-09-02 0:00:00,"cut, r3-vibeclash, r6-weakwriting, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, v6-shortorstandalone",to-read (#285),to-read,0,0,,3.56,0,1,0,0,1,4,4,1,1,0,0,0.4711029412,0.3530330882,1,1,0,0,0,53.35%,Cut,Cut,,0.75,0,0,spells for forgetting|adrienne young,0.7748181985,0.3086,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0.08,0.35,,
27370017,The Starlit Wood,Dominik Parisien,"Parisien, Dominik","Margo Lanagan, Navah Wolfe, Marjorie M. Liu, Seanan McGuire, Garth Nix, Naomi Novik, Sofia Samatar, Karin Tidbeck, Catherynne M. Valente, Genevieve Valentine, Amal El-Mohtar, Charlie Jane Anders, Aliette de Bodard, Jeffrey Ford, Max Gladstone, Theodora Goss, Daryl Gregory, Kat Howard, Stephen Graham Jones",,,0,,3.76,Saga Press,Kindle Edition,400,2016,2016,,2016-09-30 0:00:00,"cut, r3-vibeclash, r6-weakwriting, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven",to-read (#79),to-read,0,0,,9.48,0,1,0,0,,,,0,,,0,0.4081029412,0.2855330882,2,1,0,1,0,53.26%,Cut,Cut,,0.65,0,0,the starlit wood|dominik parisien,0.6671331985,0.2855,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0.08,0.6,,
10149142,The Family Fang,Kevin    Wilson,"Wilson, Kevin",,0061579033,9780061579035,0,,3.62,Ecco,Hardcover,320,2011,2011,,2017-08-10 0:00:00,"cut, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v4-plotdriven",to-read (#104),to-read,0,0,,8.62,1,0,2,0,,,,0,,,0,0.3101029412,0.1805330882,1,1,0,1,0,53.25%,Cut,Cut,,0.45,0,0,the family fang|kevin wilson,0.4996231985,0.1578,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0.7,,
16160706,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,"Kleon, Austin",,,,0,,3.96,Workman Publishing Company,Kindle Edition,160,2012,2012,,2025-05-28 0:00:00,"r3-vibeclash, r5-dense, p6-voice, v1-speculative, v2-dark, g0-nonfiction, g1-essays-and-narrative",did-not-finish (#1),did-not-finish,1,0,,0.83,0,0,0,2,,,,0,,,0,0.5481029412,0.4355330882,1,1,0,1,0,53.15%,Cut,,,0.9,0,0,steal like an artist: 10 things nobody told you about being creative|austin kleon,0.9064331985,0.3807,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.12,0.35,Nonfiction,Essays & Narrative
10306358,We the Animals,Justin Torres,"Torres, Justin",,0547576722,9780547576725,0,,3.73,Houghton Mifflin Harcourt,Hardcover,128,2011,2011,,2013-01-18 0:00:00,"cut, r3-vibeclash, p3-emotional, p5-structure, v1-speculative, v2-dark, v4-plotdriven",to-read (#29),to-read,0,0,,13.18,0,0,0,0,,,,0,,,0,0.3871029412,0.2630330882,1,1,0,2,0,53.06%,Cut,Cut,,0.6,0,0,we the animals|justin torres,0.6312381985,0.3299,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0.5,,
35172505,The Afterlives,Thomas Pierce,"Pierce, Thomas",,1594632537,9781594632532,3,0.6,3.51,Riverhead Books,Hardcover,384,2018,2018,2020-04-19 0:00:00,2020-03-27 0:00:00,"r3-vibeclash, r6-weakwriting, p3-emotional, p5-structure, p6-voice, v2-dark, v3-romantic, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2020,6,1,0,2,0,1,3,3,1,0,0,0,0.2331029412,0.09803308824,1,1,0,1,0,52.94%,Cut,,,0.35,0,0,the afterlives|thomas pierce,0.3680081985,0.0857,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0.08,0.45,Literary Fiction,Contemporary Literary
24941288,"After You (Me Before You, #2)",Jojo Moyes,"Moyes, Jojo",,0525426590,9780525426592,0,,3.75,Pamela Dorman Books,Hardcover,352,2015,2015,,2016-06-25 0:00:00,"cut, r3-vibeclash, r4-highconcept, p5-structure, v2-dark, v5-atmospheric",to-read (#68),to-read,0,0,,9.75,0,0,0,0,1,4,4,1,1,0,0,0.4011029412,0.2780330882,1,1,0,1,0,52.71%,Cut,Cut,,0.65,0,0,"after you (me before you, #2)|jojo moyes",0.6551681985,0.318,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.18,0.35,,
9462795,"Starcrossed (Starcrossed, #1)",Josephine Angelini,"Angelini, Josephine",,0062011995,9780062011992,0,,4.05,HarperTeen,Hardcover,487,2011,2011,,2024-11-07 0:00:00,"cut, r3-vibeclash, r6-weakwriting, p4-clever, p5-structure, v3-romantic, v5-atmospheric",to-read (#363),to-read,0,0,,1.38,0,1,0,2,,,,0,,,0,0.6111029412,0.5030330882,2,1,0,0,0,52.68%,Cut,Cut,,0.95,0,0,"starcrossed (starcrossed, #1)|josephine angelini",0.9578681985,0.503,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.08,0.5,,
17182421,The Returned,Jason Mott,"Mott, Jason",,0778315339,9780778315339,4,0.8,3.31,MIRA,Hardcover,338,2013,2013,2013-06-07 0:00:00,2013-06-03 0:00:00,"r3-vibeclash, r6-weakwriting, p1-distinctive, p3-emotional, p5-structure, v3-romantic, g0-fantasy, g1-magical-realism",,read,1,0,2013,12.81,0,0,0,0,1,4,4,1,1,0,0,0.2261029412,0.09053308824,2,1,0,1,1,52.53%,Cut,,,0.1,1,0,the returned|jason mott,0.1422931985,0.1655,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0.2,0.25,Fantasy,Magical Realism
